parent,child
song.n.01,partsong.n.01
depression.n.01,blues.n.02
proportional_font.n.01,modern.n.02
font.n.01,proportional_font.n.01
type.n.04,font.n.01
ballroom_dancing.n.01,waltz.n.03
ballroom_dancing.n.01,minuet.n.01
ballroom_dancing.n.01,fox-trot.n.01
ballroom_dancing.n.01,rumba.n.03
ballroom_dancing.n.01,cha-cha.n.01
ballroom_dancing.n.01,tango.n.01
ballroom_dancing.n.01,samba.n.03
ballroom_dancing.n.01,charleston.n.03
ballroom_dancing.n.01,conga.n.02
social_dancing.n.01,ballroom_dancing.n.01
social_dancing.n.01,folk_dancing.n.01
social_dancing.n.01,flamenco.n.02
social_dancing.n.01,twist.n.11
social_dancing.n.01,jitterbug.n.01
social_dancing.n.01,shimmy.n.03
social_dancing.n.01,stomp.n.01
social_dancing.n.01,lindy.n.01
dance.v.02,waltz.v.01
dance.v.02,polka.v.01
dance.v.02,bop.v.01
dance.v.02,cha-cha.v.01
dance.v.02,tango.v.01
dance.v.02,twist.v.07
dance.v.02,jitterbug.v.01
dance.v.02,samba.v.01
dance.v.02,mambo.v.01
dance.v.02,charleston.v.01
dance.v.02,conga.v.01
dance.v.02,shimmy.v.02
dance.v.02,jig.v.01
dance.v.02,jive.v.01
rustic.n.01,hillbilly.n.01
soft_drink.n.01,pop.n.02
soft_drink.n.01,cola.n.02
throw.v.04,pop.v.07
inject.v.04,pop.v.11
drug.v.02,inject.v.04
collapse.v.05,pop.v.12
burst.v.01,pop.v.13
feature.n.03,western.n.01
sandwich.n.01,western.n.02
snack_food.n.01,sandwich.n.01
snack_food.n.01,chip.n.04
artistic_style.n.01,baroque.n.02
manner.n.01,artistic_style.n.01
performance.n.01,concert.n.01
plan.v.03,concert.v.01
gregorian_calendar_month.n.01,march.n.01
gregorian_calendar_month.n.01,june.n.01
gregorian_calendar_month.n.01,may.n.01
gregorian_calendar_month.n.01,april.n.01
walk.n.01,march.n.02
walk.n.01,gait.n.03
progress.n.02,march.n.03
procession.n.02,march.n.04
walk.v.02,march.v.02
accompany.v.02,walk.v.02
accompany.v.02,run.v.32
walk.v.09,march.v.06
idealist.n.01,romantic.n.01
visionary.n.01,idealist.n.01
country-dance.n.01,swing.n.09
folk_dancing.n.01,country-dance.n.01
folk_dancing.n.01,polka.n.02
folk_dancing.n.01,rumba.n.02
folk_dancing.n.01,jig.n.04
wield.v.02,swing.v.05
socialize.v.01,swing.v.11
fornicate.v.01,swing.v.13
sleep_together.v.01,fornicate.v.01
dance.n.02,ball.n.04
party.n.02,dance.n.02
party.n.02,dinner.n.02
party.n.02,reception.n.02
dance.n.04,ball.n.09
dance.n.04,hop.n.03
party.n.04,dance.n.04
affair.n.03,party.n.04
abstinence.n.02,fast.n.01
self-denial.n.02,abstinence.n.02
abstain.v.02,fast.v.01
abstain.v.02,fast.v.02
weaken.v.02,slow.v.02
decrease.v.01,weaken.v.02
decrease.v.01,decelerate.v.01
decelerate.v.01,slow.v.03
religious_song.n.01,spiritual.n.01
religious_song.n.01,carol.n.01
comic_opera.n.01,operetta.n.01
song.n.03,carol.n.02
vocal_music.n.02,song.n.03
vocal_music.n.02,singing.n.01
bargain.n.02,song.n.05
purchase.n.02,bargain.n.02
acquisition.n.02,purchase.n.02
stripe.n.05,band.n.03
marking.n.02,stripe.n.05
marking.n.02,spot.n.05
country_music.n.01,bluegrass.n.03
sea_nymph.n.01,calypso.n.02
water_nymph.n.03,sea_nymph.n.01
nymph.n.01,water_nymph.n.03
greco-roman_deity.n.01,nymph.n.01
romance.n.03,spanish.n.01
latin.n.01,romance.n.03
italic.n.02,latin.n.01
dissociative_disorder.n.01,fugue.n.01
dissociation.n.02,dissociative_disorder.n.01
mental_disorder.n.01,dissociative_disorder.n.01
mental_disorder.n.01,neurosis.n.01
chorus.n.02,choir.n.01
line.n.01,chorus.n.04
company.n.04,chorus.n.05
good.n.02,beneficence.n.02
good.n.02,virtue.n.04
morality.n.01,good.n.02
musical_perception.n.01,melody.n.02
auditory_perception.n.01,musical_perception.n.01
partsong.n.01,madrigal.n.01
sing.v.01,madrigal.v.01
sing.v.01,carol.v.01
interpret.v.03,sing.v.01
perform.v.01,interpret.v.03
sing.v.02,sing.v.01
sing.v.02,choir.v.01
tense.n.01,progressive.n.01
fly.v.03,solo.v.01
fly.v.03,jet.v.02
fly.v.03,balloon.v.01
fly.v.03,glide.v.02
operate.v.03,fly.v.03
operate.v.03,submarine.v.04
operate.v.03,pedal.v.02
denote.v.02,twist.v.09
mean.v.03,denote.v.02
view.n.02,background.n.02
noise.n.03,background.n.04
accompaniment.n.01,background.n.05
screen.n.03,background.n.07
stress.v.01,background.v.01
stage_dancing.n.01,ballet.n.01
season.n.03,christmas.n.01
feast_day.n.01,christmas.n.02
holiday.n.02,feast_day.n.01
holiday.n.02,religious_holiday.n.01
holiday.n.02,legal_holiday.n.01
holy_day_of_obligation.n.01,christmas.n.02
christian_holy_day.n.01,holy_day_of_obligation.n.01
christian_holy_day.n.01,quarter_day.n.01
religious_holiday.n.01,christian_holy_day.n.01
legal_holiday.n.01,christmas.n.02
quarter_day.n.01,christmas.n.02
current.n.01,juice.n.03
electrical_phenomenon.n.01,current.n.01
flow.n.01,current.n.02
flow.n.01,discharge.n.06
oceanic.n.01,hawaiian.n.01
malayo-polynesian.n.01,oceanic.n.01
austronesian.n.02,malayo-polynesian.n.01
scene.n.01,light.n.05
insight.n.03,light.n.10
understanding.n.01,insight.n.03
knowing.n.01,understanding.n.01
public_knowledge.n.01,light.n.12
lighten.v.05,light.v.01
suggestion.n.02,overture.n.03
proposal.n.01,suggestion.n.02
detonation.n.02,percussion.n.02
explosion.n.02,detonation.n.02
auscultation.n.01,percussion.n.04
diagnostic_procedure.n.01,auscultation.n.01
procedure.n.01,diagnostic_procedure.n.01
listening.n.01,auscultation.n.01
formula.n.01,primitive.n.02
mathematical_statement.n.01,formula.n.01
epic_poem.n.01,rhapsody.n.01
musical_performance.n.01,singing.n.01
spirit.n.01,soul.n.01
vital_principle.n.01,spirit.n.01
embodiment.n.03,soul.n.04
objectification.n.01,embodiment.n.03
realization.n.02,objectification.n.01
creating_by_mental_acts.n.01,realization.n.02
creating_by_mental_acts.n.01,composing.n.02
gospel.n.03,soul.n.05
thrush.n.03,robin.n.01
thrush.n.03,robin.n.02
thrush.n.03,bluebird.n.02
thrush.n.03,blackbird.n.02
thrush.n.03,nightingale.n.01
thrush.n.03,redwing.n.02
bird_of_prey.n.01,eagle.n.01
bird_of_prey.n.01,hawk.n.01
bird_of_prey.n.01,vulture.n.01
bird_of_prey.n.01,owl.n.01
corvine_bird.n.01,crow.n.01
corvine_bird.n.01,jay.n.02
corvine_bird.n.01,raven.n.01
sioux.n.01,crow.n.03
sioux.n.01,iowa.n.01
sioux.n.01,missouri.n.03
plains_indian.n.01,sioux.n.01
plains_indian.n.01,cheyenne.n.03
siouan.n.02,crow.n.06
siouan.n.02,chiwere.n.01
hawk.n.01,falcon.n.01
hawk.n.01,buzzard.n.02
hawk.n.01,osprey.n.01
hawk.n.01,kite.n.04
militarist.n.01,hawk.n.02
parrot.n.01,lovebird.n.02
copycat.n.01,parrot.n.02
repeat.v.04,parrot.v.01
pigeon.n.01,dove.n.01
columbiform_bird.n.01,pigeon.n.01
columbiform_bird.n.01,dodo.n.02
apodiform_bird.n.01,hummingbird.n.01
woodpecker.n.01,flicker.n.02
piciform_bird.n.01,woodpecker.n.01
piciform_bird.n.01,toucan.n.01
vulture.n.01,new_world_vulture.n.01
taste.n.05,swallow.n.01
consumption.n.01,swallow.n.02
consumption.n.01,eating.n.01
swallow.n.03,martin.n.05
demolish.v.03,swallow.v.02
believe.v.01,swallow.v.08
accept.v.01,believe.v.01
chicken.n.02,hen.n.01
pacifist.n.01,dove.n.02
duck.n.01,drake.n.02
anseriform_bird.n.01,duck.n.01
waterfowl.n.01,anseriform_bird.n.01
dive.v.01,duck.v.02
candidiasis.n.01,thrush.n.01
fungal_infection.n.01,candidiasis.n.01
zymosis.n.02,fungal_infection.n.01
infection.n.03,zymosis.n.02
pathologic_process.n.01,infection.n.03
pheasant.n.01,peafowl.n.01
phasianid.n.01,pheasant.n.01
phasianid.n.01,quail.n.02
game_bird.n.01,phasianid.n.01
game.n.04,game_bird.n.01
wildfowl.n.01,pheasant.n.02
wildfowl.n.01,quail.n.01
new_world_vulture.n.01,buzzard.n.01
new_world_vulture.n.01,condor.n.01
ratite.n.01,ostrich.n.02
ratite.n.01,emu.n.02
peafowl.n.01,peacock.n.02
sphenisciform_seabird.n.01,penguin.n.01
seabird.n.01,sphenisciform_seabird.n.01
seabird.n.01,pelecaniform_seabird.n.01
seabird.n.01,pelagic_bird.n.01
seabird.n.01,coastal_diving_bird.n.01
seize.v.02,raven.v.01
forage.v.02,raven.v.02
feed.v.06,forage.v.02
feed.v.06,raven.v.04
sweep.v.02,swan.v.03
stretch.v.02,crane.v.01
tense.v.04,stretch.v.02
titmouse.n.01,chickadee.n.01
pelecaniform_seabird.n.01,pelican.n.01
warbler.n.02,new_world_warbler.n.01
new_world_blackbird.n.01,grackle.n.02
new_world_blackbird.n.01,cowbird.n.01
new_world_oriole.n.01,new_world_blackbird.n.01
new_world_oriole.n.01,meadowlark.n.01
new_world_oriole.n.01,bobolink.n.01
quail.n.02,bobwhite.n.01
coraciiform_bird.n.01,kingfisher.n.01
heron.n.02,egret.n.01
female.n.01,hen.n.04
hindrance.n.01,albatross.n.01
difficulty.n.02,hindrance.n.01
cognitive_factor.n.01,difficulty.n.02
pelagic_bird.n.01,albatross.n.02
tip.n.01,beak.n.03
shine.v.02,flicker.v.02
flash.v.01,flicker.v.03
radiate.v.05,flash.v.01
disappear.v.01,go.v.09
compare.v.02,go.v.19
football_play.n.01,run.n.05
liberty.n.02,run.n.09
freedom.n.01,liberty.n.02
damage.n.01,run.n.13
run.v.01,run.v.33
run.v.01,scurry.v.01
travel_rapidly.v.01,run.v.01
travel_rapidly.v.01,flit.v.01
function.v.01,run.v.13
incur.v.01,run.v.16
occur.v.03,run.v.18
appear.v.05,occur.v.03
carry_through.v.01,run.v.21
complete.v.01,carry_through.v.01
complete.v.01,top.v.10
effect.v.01,carry_through.v.01
pass.v.22,run.v.23
pass.v.22,cycle.v.01
trade.v.01,run.v.25
trade.v.01,traffic.v.01
trade.v.01,traffic.v.02
diffuse.v.01,run.v.27
last.v.01,run.v.30
free.v.01,run.v.31
interrupt.v.01,stop.v.04
break.v.10,interrupt.v.01
larid.n.01,tern.n.01
coastal_diving_bird.n.01,larid.n.01
goatsucker.n.01,whippoorwill.n.01
caprimulgiform_bird.n.01,goatsucker.n.01
reception.n.02,tea.n.04
cola.n.02,pepsi.n.01
fruit_drink.n.01,lemonade.n.01
fruit_drink.n.01,orangeade.n.01
fruit_drink.n.01,limeade.n.01
energy.n.05,juice.n.02
good_health.n.01,energy.n.05
good_health.n.01,bloom.n.04
drink.n.01,milkshake.n.01
teem.v.01,crawl.v.03
hum.v.02,teem.v.01
lager.n.02,malt.n.02
convert.v.11,malt.v.02
see.v.05,like.v.04
think.v.01,see.v.05
desire.v.01,like.v.05
desire.v.01,wish.v.01
desire.v.01,hope.v.02
mineral_water.n.01,seltzer.n.01
drinking_water.n.01,mineral_water.n.01
seaweed.n.01,tang.n.06
alga.n.01,seaweed.n.01
protoctist.n.01,alga.n.01
broth.n.02,bouillon.n.01
situation.n.02,soup.n.03
dope.v.03,soup.v.01
dysphemism.n.01,bus.n.04
saying.n.01,dysphemism.n.01
truck.n.01,tractor.n.02
truck.n.01,van.n.05
bicycle.v.01,unicycle.v.01
wagon.n.01,cart.n.01
discharge.n.06,jet.n.02
lignite.n.01,jet.n.03
carriage.n.03,walk.n.03
carriage.n.03,gracefulness.n.01
sled.n.01,dogsled.n.01
sled.v.01,dogsled.v.01
repeat.n.01,cycle.n.03
periodic_event.n.01,repeat.n.01
periodic_event.n.01,cycle.n.05
recur.v.01,cycle.v.05
happen.v.01,recur.v.01
crossing.n.01,ford.n.08
traverse.v.01,ford.v.01
traverse.v.01,hop.v.04
traverse.v.01,walk.v.04
limousine.n.01,berlin.n.03
canoe.n.01,kayak.n.01
submersible.n.02,submarine.n.01
warship.n.01,submersible.n.02
warship.n.01,destroyer.n.01
warship.n.01,cruiser.n.02
warship.n.01,frigate.n.01
warship.n.01,frigate.n.02
warship.n.01,man-of-war.n.01
skid.v.04,submarine.v.01
flip.v.06,submarine.v.02
fling.v.01,flip.v.06
down.v.05,submarine.v.03
lighter-than-air_craft.n.01,balloon.n.01
security.n.04,convertible.n.02
railway.n.01,monorail.n.01
line.n.23,railway.n.01
carrier.n.05,line.n.23
float.n.06,raft.n.01
float.n.06,bob.n.05
float.n.06,chip.n.02
manufacture.v.01,raft.v.03
guardianship.n.02,hands.n.01
continue.v.01,ride.v.03
float.v.05,ride.v.06
climb.v.01,ride.v.11
litter.n.03,sedan.n.02
exultation.n.01,triumph.n.02
joy.n.01,exultation.n.01
chemistry.n.01,organic_chemistry.n.01
natural_science.n.01,chemistry.n.01
natural_science.n.01,physics.n.01
natural_science.n.01,physics.n.02
natural_science.n.01,life_science.n.01
natural_science.n.01,earth_science.n.01
social_relation.n.01,chemistry.n.03
physics.n.01,astronomy.n.01
physics.n.01,biophysics.n.01
physics.n.01,electronics.n.01
biology.n.01,zoology.n.02
biology.n.01,botany.n.02
biology.n.01,microbiology.n.01
biology.n.01,physiology.n.01
biology.n.01,morphology.n.01
biology.n.01,genetics.n.01
biology.n.01,embryology.n.01
life_science.n.01,biology.n.01
life_science.n.01,medical_science.n.01
life.n.11,biology.n.02
organic_phenomenon.n.01,life.n.11
zoology.n.02,entomology.n.01
earth_science.n.01,geology.n.01
earth_science.n.01,meteorology.n.02
earth_science.n.01,geography.n.01
earth_science.n.01,oceanography.n.01
sociology.n.01,criminology.n.01
social_science.n.01,sociology.n.01
social_science.n.01,anthropology.n.01
medicine.n.01,bacteriology.n.01
medicine.n.01,dentistry.n.01
medicine.n.01,pharmacology.n.01
medicine.n.01,pharmacy.n.01
medicine.n.01,virology.n.01
medical_science.n.01,medicine.n.01
medical_science.n.01,pathology.n.01
medicine.n.02,remedy.n.02
learned_profession.n.01,medicine.n.03
organic_chemistry.n.01,biochemistry.n.01
prediction.n.02,meteorology.n.01
physiology.n.01,kinesiology.n.01
anatomy.n.01,microscopic_anatomy.n.01
morphology.n.01,anatomy.n.01
analysis.n.01,anatomy.n.03
pseudoscience.n.01,astrology.n.01
fallacy.n.01,pseudoscience.n.01
misconception.n.01,fallacy.n.01
pathology.n.02,sclerosis.n.01
pathology.n.02,gangrene.n.01
pathology.n.02,dysfunction.n.01
fine_arts.n.01,architecture.n.02
hide.v.02,earth.v.01
microscopic_anatomy.n.01,histology.n.01
doll.n.01,puppet.n.03
ball.n.06,snowball.n.04
game.n.09,puzzle.n.02
turn.n.09,top.n.04
intensity.n.02,top.n.06
snip.v.02,top.v.08
thin_out.v.01,snip.v.02
reduce.v.01,thin_out.v.01
child's_game.n.01,jacks.n.01
child's_game.n.01,marbles.n.01
problem.n.02,puzzle.n.01
question.n.02,problem.n.02
chew_over.v.01,puzzle.v.02
chew_over.v.01,study.v.03
dominance.n.02,monopoly.n.02
handwear.n.01,glove.n.02
glide.v.02,kite.v.03
fly.v.05,kite.v.04
figure.n.04,puppet.n.01
acoustic_device.n.01,whistle.n.04
signaling_device.n.01,whistle.n.04
comedian.n.01,clown.n.02
joke.v.02,clown.v.01
mold.n.02,sandbox.n.01
pachisi.n.01,parcheesi.n.01
sailboat.n.01,catamaran.n.01
sailing_vessel.n.01,sailboat.n.01
sailing_vessel.n.01,bark.n.03
sailing_vessel.n.01,schooner.n.02
sailing_vessel.n.01,clipper.n.02
sailing_vessel.n.01,sloop.n.01
sailing_vessel.n.01,cutter.n.05
sailing_vessel.n.01,yawl.n.02
sailing_vessel.n.01,ketch.n.01
sailing_vessel.n.01,brig.n.01
sailing_vessel.n.01,galleon.n.01
sailing_vessel.n.01,windjammer.n.01
misfit.n.01,jerk.n.01
anomaly.n.02,misfit.n.01
weightlift.n.01,jerk.n.05
bodybuilding.n.01,weightlift.n.01
imaginary_place.n.01,limbo.n.02
imaginary_place.n.01,limbo.n.03
feed.n.01,slop.n.01
feed.n.01,fodder.n.02
mud.n.01,slop.n.02
passenger.n.01,hitchhiker.n.01
fly.n.01,gadfly.n.02
dipterous_insect.n.01,fly.n.01
dipterous_insect.n.01,mosquito.n.01
dipterous_insect.n.01,gnat.n.01
fly.n.04,liner.n.01
hit.n.02,fly.n.04
fisherman's_lure.n.01,fly.n.05
fisherman's_lure.n.01,jig.n.02
bait.n.02,fisherman's_lure.n.01
elapse.v.01,fly.v.08
jump.n.06,hop.n.01
jump.v.01,hop.v.01
jump.v.01,hop.v.06
jump.v.01,bounce.v.01
wobble.n.01,shimmy.n.01
vibrate.v.01,shimmy.v.01
hairdo.n.01,bob.n.02
hairdo.n.01,roach.n.01
weight.n.04,bob.n.04
inclination.n.08,bob.n.07
microphone.n.01,bug.n.03
electro-acoustic_transducer.n.01,microphone.n.01
transducer.n.01,electro-acoustic_transducer.n.01
rain_dance.n.01,hula.n.01
ritual_dancing.n.01,rain_dance.n.01
root_vegetable.n.01,potato.n.01
root_vegetable.n.01,carrot.n.03
root_vegetable.n.01,turnip.n.02
starches.n.01,potato.n.01
starches.n.01,rice.n.01
native.n.01,russian.n.01
slavic.n.01,russian.n.02
balto-slavic.n.01,slavic.n.01
reordering.n.01,shuffle.n.01
rearrangement.n.01,reordering.n.01
arrangement.n.06,rearrangement.n.01
composing.n.02,arrangement.n.06
transfer.v.04,shuffle.v.02
intake.n.02,siamese.n.03
snake.n.01,elapid.n.01
snake.n.01,viper.n.01
snake.n.01,constrictor.n.01
weave.v.04,snake.v.03
tap_dancing.n.01,soft-shoe.n.01
step_dancing.n.01,tap_dancing.n.01
gait.n.02,walk.n.06
behave.v.03,walk.v.06
consociate.v.01,walk.v.07
reward.n.03,carrot.n.04
blessing.n.01,reward.n.03
support.n.02,blessing.n.01
legume.n.03,pea.n.01
legume.n.03,bean.n.01
legume.n.02,pea.n.02
pod.n.02,legume.n.02
pod.n.02,okra.n.01
pod.n.02,peanut.n.01
legume.n.01,pea.n.03
legume.n.01,bean.n.03
legume.n.01,peanut.n.02
climber.n.01,legume.n.01
kernel.n.02,corn.n.02
callosity.n.01,corn.n.04
hardening.n.01,callosity.n.01
symptom.n.01,hardening.n.01
symptom.n.01,inflammation.n.01
symptom.n.01,palsy.n.02
symptom.n.01,cough.n.01
symptom.n.01,diarrhea.n.01
symptom.n.01,fever.n.01
symptom.n.01,jaundice.n.01
symptom.n.01,scar.n.01
mawkishness.n.02,corn.n.07
salad_green.n.01,lettuce.n.03
salad_green.n.01,cress.n.02
greens.n.01,salad_green.n.01
greens.n.01,spinach.n.02
vegetable.n.02,spinach.n.01
cabbage.n.01,kale.n.03
turnip_plant.n.01,turnip.n.01
turnip_plant.n.01,rutabaga.n.02
turnip.n.02,rutabaga.n.01
kale.n.03,collards.n.01
sift.v.02,rice.v.01
child.n.01,peanut.n.03
cress.n.01,watercress.n.01
cress.n.02,watercress.n.02
fern.n.01,brake.n.02
pteridophyte.n.01,fern.n.01
brush.n.01,brake.n.04
temporary_state.n.01,clutch.n.02
brood.n.01,clutch.n.03
pedal.n.02,clutch.n.06
coupling.n.02,clutch.n.07
sock.n.01,anklet.n.02
bandage.n.01,cast.n.05
throw.n.05,cast.n.07
give.v.04,cast.v.02
hymenopterous_insect.n.01,ant.n.01
hymenopterous_insect.n.01,bee.n.01
hymenopterous_insect.n.01,wasp.n.02
bee.n.01,bumblebee.n.01
bee.n.01,honeybee.n.01
mosquito.n.01,gnat.n.02
spider.n.01,tarantula.n.02
arachnid.n.01,spider.n.01
arachnid.n.01,acarine.n.01
arachnid.n.01,scorpion.n.03
frying_pan.n.01,spider.n.03
beetle.n.01,ladybug.n.01
beetle.n.01,elaterid_beetle.n.01
beetle.n.01,firefly.n.02
butt.n.09,roach.n.02
cyprinid.n.01,roach.n.05
cyprinid.n.01,goldfish.n.01
cyprinid.n.01,carp.n.02
cyprinid.n.01,minnow.n.01
cypriniform_fish.n.01,cyprinid.n.01
cypriniform_fish.n.01,cyprinodont.n.01
cypriniform_fish.n.01,characin.n.01
cypriniform_fish.n.01,catostomid.n.01
comb.v.01,roach.v.01
straighten.v.02,comb.v.01
cut_off.v.03,roach.v.02
detach.v.03,cut_off.v.03
separate.v.12,detach.v.03
separate.v.12,chip.v.01
protestant.n.01,wasp.n.01
protestant.n.01,methodist.n.01
wasp.n.02,vespid.n.01
ectoparasite.n.01,flea.n.01
parasite.n.01,ectoparasite.n.01
swimming_stroke.n.01,butterfly.n.02
swimming_stroke.n.01,crawl.n.02
stroke.n.11,swimming_stroke.n.01
flit.v.01,butterfly.v.01
dictyopterous_insect.n.01,cockroach.n.01
vespid.n.01,hornet.n.01
larva.n.01,caterpillar.n.01
larva.n.01,tadpole.n.01
acarine.n.01,tick.n.02
acarine.n.01,mite.n.02
mattress.n.01,tick.n.04
odonate.n.01,dragonfly.n.01
thysanuran_insect.n.01,silverfish.n.01
goldfish.n.01,silverfish.n.02
worm.n.01,annelid.n.01
malevolent_program.n.01,worm.n.03
malevolent_program.n.01,virus.n.03
screw.n.04,worm.n.04
short-horned_grasshopper.n.01,locust.n.01
gadfly.n.02,horsefly.n.02
plant_louse.n.01,aphid.n.01
homopterous_insect.n.01,plant_louse.n.01
homopterous_insect.n.01,cicada.n.01
hemipterous_insect.n.01,bedbug.n.01
long-horned_grasshopper.n.01,katydid.n.01
annelid.n.01,leech.n.01
elaterid_beetle.n.01,firefly.n.01
gastropod.n.01,slug.n.07
mollusk.n.01,gastropod.n.01
mollusk.n.01,bivalve.n.01
mollusk.n.01,cephalopod.n.01
tibeto-burman.n.01,karen.n.01
sino-tibetan.n.01,tibeto-burman.n.01
toweling.n.01,terry.n.02
point.n.15,barb.n.02
point.n.15,barb.n.03
point.n.15,pike.n.03
fibril.n.01,barb.n.04
positive_stimulus.n.01,joy.n.02
stimulation.n.02,positive_stimulus.n.01
stimulation.n.02,negative_stimulus.n.01
pie.n.01,patty.n.02
pastry.n.02,pie.n.01
baked_goods.n.01,pastry.n.02
gracefulness.n.01,grace.n.02
good_nature.n.01,grace.n.04
greek_deity.n.01,grace.n.05
prayer.n.02,grace.n.06
beneficence.n.02,grace.n.07
iridaceous_plant.n.01,iris.n.01
iridaceous_plant.n.01,crocus.n.01
indian_monetary_unit.n.01,anna.n.01
pakistani_monetary_unit.n.01,anna.n.01
begin.v.02,dawn.v.02
begin.v.02,bud.v.02
domestic_cat.n.01,kitty.n.04
domestic_cat.n.01,tom.n.02
commitment.n.02,faith.n.04
cooperation.n.01,commitment.n.02
heath.n.01,heather.n.01
asterid_dicot_genus.n.01,melissa.n.01
anticipation.n.01,hope.n.01
anticipation.n.01,fever.n.02
expectation.n.03,anticipation.n.01
theological_virtue.n.01,hope.n.06
cardinal_virtue.n.01,theological_virtue.n.01
virtue.n.04,cardinal_virtue.n.01
wish.v.01,hope.v.01
plan.v.01,hope.v.03
intend.v.01,plan.v.01
carangid_fish.n.01,jack.n.11
sausage.n.01,frank.n.02
excuse.v.02,frank.v.02
absolve.v.02,excuse.v.02
forgive.v.01,absolve.v.02
concede.v.02,forgive.v.01
stack.v.02,rick.v.01
gentleman.n.01,don.n.01
inductance_unit.n.01,henry.n.01
west_chadic.n.01,ron.n.01
chad.n.04,west_chadic.n.01
afroasiatic.n.01,chad.n.04
archangel.n.01,michael.n.01
angel.n.01,archangel.n.01
abandon.v.01,chuck.v.02
discard.v.01,abandon.v.01
tough_guy.n.01,ted.n.01
bully.n.01,tough_guy.n.01
attacker.n.01,bully.n.01
pedicel.n.01,ray.n.02
peduncle.n.02,pedicel.n.01
scape.n.01,peduncle.n.02
vector.n.02,ray.n.03
spine.n.05,ray.n.06
ray.n.07,stingray.n.01
ray.n.07,sawfish.n.01
elasmobranch.n.01,ray.n.07
elasmobranch.n.01,shark.n.01
cartilaginous_fish.n.01,elasmobranch.n.01
peer.n.02,earl.n.01
peer.n.02,duke.n.01
lord.n.03,peer.n.02
lord.n.03,duke.n.02
coil.n.01,hank.n.01
weight_unit.n.02,tod.n.01
burrow.n.01,warren.n.03
residential_district.n.01,warren.n.04
superior_skill.n.01,art.n.03
gait.n.03,skip.n.01
bounce.v.01,skip.v.05
royalty.n.02,stuart.n.03
royalty.n.02,york.n.01
royalty.n.02,lancaster.n.02
hay.n.01,timothy.n.03
fodder.n.02,hay.n.01
methylenedioxymethamphetamine.n.01,adam.n.03
club_drug.n.01,methylenedioxymethamphetamine.n.01
lesbian.n.01,butch.n.01
homosexual.n.01,lesbian.n.01
patriarch.n.03,jacob.n.02
forefather.n.01,patriarch.n.03
flower.n.02,bud.n.01
flower.n.02,chrysanthemum.n.01
droppings.n.01,chip.n.03
fecal_matter.n.01,droppings.n.01
body_waste.n.01,fecal_matter.n.01
semiconductor_device.n.01,chip.n.07
breakage.n.03,chip.n.09
effigy.n.01,guy.n.02
base_hit.n.01,homer.n.01
hit.n.01,base_hit.n.01
feat.n.01,hit.n.01
ordain.v.04,will.v.01
decree.v.01,ordain.v.04
british_capacity_unit.n.01,gill.n.01
dry_unit.n.01,british_capacity_unit.n.01
respiratory_organ.n.01,gill.n.04
respiratory_organ.n.01,lung.n.01
daffodil.n.01,jonquil.n.02
narcissus.n.01,daffodil.n.01
narcissus.n.01,jonquil.n.01
rhododendron.n.01,azalea.n.01
charge.n.14,fleur-de-lis.n.02
heraldry.n.02,charge.n.14
mallow.n.01,hollyhock.n.02
mallow.n.01,hibiscus.n.01
wildflower.n.01,goldenrod.n.01
wildflower.n.01,sand_verbena.n.01
wilding.n.01,wildflower.n.01
banksia.n.01,honeysuckle.n.02
floral_leaf.n.01,petal.n.01
sand_verbena.n.01,snowball.n.01
pelt.v.01,snowball.v.02
cancer.n.01,leukemia.n.01
malignant_tumor.n.01,cancer.n.01
malignancy.n.01,malignant_tumor.n.01
tumor.n.01,malignant_tumor.n.01
growth.n.06,tumor.n.01
arthropod_genus.n.01,cancer.n.05
infectious_disease.n.01,tuberculosis.n.01
infectious_disease.n.01,mumps.n.01
infectious_disease.n.01,leprosy.n.01
infectious_disease.n.01,typhoid.n.01
infectious_disease.n.01,cholera.n.01
infectious_disease.n.01,dysentery.n.01
infectious_disease.n.01,epidemic_disease.n.01
infectious_disease.n.01,rickettsial_disease.n.01
infectious_disease.n.01,brucellosis.n.01
infectious_disease.n.01,meningitis.n.01
contagious_disease.n.01,measles.n.01
contagious_disease.n.01,pox.n.02
contagious_disease.n.01,venereal_disease.n.01
contagious_disease.n.01,diphtheria.n.01
contagious_disease.n.01,influenza.n.01
pox.n.02,smallpox.n.01
protozoal_infection.n.01,malaria.n.01
infection.n.01,protozoal_infection.n.01
infection.n.01,tetanus.n.01
venereal_disease.n.01,syphilis.n.01
venereal_disease.n.01,gonorrhea.n.01
polygenic_disorder.n.01,diabetes.n.01
genetic_disease.n.01,polygenic_disorder.n.01
inflammatory_disease.n.01,arthritis.n.01
drug_addiction.n.01,alcoholism.n.01
addiction.n.01,drug_addiction.n.01
avitaminosis.n.01,beriberi.n.01
avitaminosis.n.01,rickets.n.01
avitaminosis.n.01,scurvy.n.01
malnutrition.n.01,avitaminosis.n.01
deficiency_disease.n.01,malnutrition.n.01
infectious_agent.n.01,virus.n.01
agent.n.01,infectious_agent.n.01
agent.n.01,vector.n.03
representation.n.04,virus.n.02
zoonosis.n.01,rabies.n.01
zoonosis.n.01,brucellosis.n.02
zoonosis.n.01,anthrax.n.01
animal_disease.n.01,zoonosis.n.01
contraction.n.01,tetanus.n.02
shortening.n.02,contraction.n.01
decrease.n.04,shortening.n.02
